day,side,notional,entry_ts,entry_s,exit_ts,exit_s,pnl,reason_out,costs,qty
2024-05-09,1,60000,2024-05-09 09:30:00-05:00,-0.00319,2024-05-09 14:52:00-05:00,-0.00371,-29.16,flatten,15.61,1
2024-05-15,-1,60000,2024-05-15 13:00:00-05:00,0.00319,2024-05-15 14:52:00-05:00,0.00234,30.4,flatten,15.25,1
2024-07-17,1,60000,2024-07-17 09:30:00-05:00,-0.00621,2024-07-17 14:52:00-05:00,-0.01002,-95.61,flatten,14.37,1
2024-07-18,1,60000,2024-07-18 09:30:00-05:00,-0.0053,2024-07-18 14:52:00-05:00,-0.00188,209.05,flatten,14.38,1
2024-07-24,1,53677,2024-07-24 11:00:00-05:00,-0.00601,2024-07-24 14:52:00-05:00,-0.00835,-42.17,flatten,13.24,1
2024-07-25,1,60000,2024-07-25 09:30:00-05:00,-0.00589,2024-07-25 14:52:00-05:00,-0.00629,17.65,flatten,14.94,1
2024-07-30,1,60000,2024-07-30 10:00:00-05:00,-0.00504,2024-07-30 12:00:00-05:00,-0.01102,-354.03,stop,14.87,1
2024-08-01,1,57992,2024-08-01 12:00:00-05:00,-0.00618,2024-08-01 14:52:00-05:00,-0.00854,-103.77,flatten,14.38,1
2024-08-05,-1,60000,2024-08-05 09:30:00-05:00,0.01096,2024-08-05 10:30:00-05:00,0.01483,-233.85,stop,15.77,1
2024-08-07,1,49560,2024-08-07 13:00:00-05:00,-0.00607,2024-08-07 14:52:00-05:00,-0.00773,-5.34,flatten,12.84,1
2024-08-14,1,60000,2024-08-14 09:30:00-05:00,-0.005,2024-08-14 11:00:00-05:00,-0.00033,280.61,reverted,14.92,1
2024-08-15,-1,60000,2024-08-15 09:30:00-05:00,0.00464,2024-08-15 14:52:00-05:00,0.00568,-55.49,flatten,14.64,1
2024-08-22,1,60000,2024-08-22 11:00:00-05:00,-0.00575,2024-08-22 14:52:00-05:00,-0.00957,-191.55,flatten,14.45,1
2024-08-23,1,60000,2024-08-23 10:00:00-05:00,-0.0036,2024-08-23 14:52:00-05:00,-0.00292,14.61,flatten,14.4,1
2024-08-26,1,60000,2024-08-26 09:30:00-05:00,-0.0051,2024-08-26 14:52:00-05:00,-0.00432,63.9,flatten,14.4,1
2024-08-27,-1,60000,2024-08-27 10:00:00-05:00,0.00367,2024-08-27 14:52:00-05:00,0.00296,52.44,flatten,14.39,1
2024-08-28,1,60000,2024-08-28 10:00:00-05:00,-0.00591,2024-08-28 14:52:00-05:00,-0.00543,98.5,flatten,14.48,1
2024-08-29,-1,60000,2024-08-29 10:00:00-05:00,0.00402,2024-08-29 13:30:00-05:00,-0.00049,278.42,reverted,14.39,1
2024-09-03,1,60000,2024-09-03 10:00:00-05:00,-0.0071,2024-09-03 14:52:00-05:00,-0.00934,-148.18,flatten,14.62,1
2024-09-04,-1,60000,2024-09-04 11:30:00-05:00,0.00542,2024-09-04 14:52:00-05:00,0.00308,63.25,flatten,14.71,1
2024-09-05,-1,60000,2024-09-05 09:30:00-05:00,0.00775,2024-09-05 14:52:00-05:00,0.00712,115.46,flatten,14.68,1
2024-09-06,1,60000,2024-09-06 09:30:00-05:00,-0.00572,2024-09-06 14:52:00-05:00,-0.00776,-45.33,flatten,14.94,1
2024-09-11,-1,44510,2024-09-11 13:30:00-05:00,0.0072,2024-09-11 14:52:00-05:00,0.00824,-43.69,flatten,10.91,1
2024-09-19,-1,60000,2024-09-19 10:30:00-05:00,0.00435,2024-09-19 14:52:00-05:00,0.00181,120.16,flatten,14.16,1
2024-09-24,1,60000,2024-09-24 09:30:00-05:00,-0.00342,2024-09-24 10:00:00-05:00,-0.00129,127.33,reverted,14.24,1
2024-09-25,-1,60000,2024-09-25 09:30:00-05:00,0.00411,2024-09-25 14:52:00-05:00,0.00445,-32.46,flatten,14.14,1
2024-11-06,-1,60000,2024-11-06 09:30:00-06:00,0.00589,2024-11-06 14:52:00-06:00,0.00694,-40.86,flatten,13.7,1
2024-11-07,-1,60000,2024-11-07 10:00:00-06:00,0.00425,2024-11-07 14:52:00-06:00,0.00602,-99.14,flatten,13.53,1
2024-11-15,1,60000,2024-11-15 09:30:00-06:00,-0.00313,2024-11-15 11:00:00-06:00,-0.00592,-165.98,stop,13.77,1
2024-12-16,-1,60000,2024-12-16 10:30:00-06:00,0.00489,2024-12-16 14:52:00-06:00,0.00828,-221.39,flatten,13.15,1
2024-12-19,1,60000,2024-12-19 09:30:00-06:00,-0.00375,2024-12-19 14:52:00-06:00,-0.00466,-101.42,flatten,13.58,1
2024-12-20,-1,60000,2024-12-20 10:00:00-06:00,0.0033,2024-12-20 14:52:00-06:00,0.00076,95.29,flatten,13.58,1
2024-12-27,1,60000,2024-12-27 09:30:00-06:00,-0.00557,2024-12-27 14:52:00-06:00,-0.0024,168.69,flatten,13.49,1
2025-01-03,-1,60000,2025-01-03 11:00:00-06:00,0.00284,2025-01-03 14:52:00-06:00,0.00274,11.28,flatten,13.55,1
2025-01-07,1,60000,2025-01-07 09:30:00-06:00,-0.00351,2025-01-07 14:52:00-06:00,-0.00541,-102.95,flatten,13.48,1
2025-01-13,1,60000,2025-01-13 09:30:00-06:00,-0.00264,2025-01-13 11:30:00-06:00,-0.00034,144.35,reverted,13.93,1
2025-01-14,1,60000,2025-01-14 12:00:00-06:00,-0.00285,2025-01-14 14:30:00-06:00,-0.00471,-101.92,stop,13.83,1
2025-01-15,-1,60000,2025-01-15 09:30:00-06:00,0.00306,2025-01-15 14:52:00-06:00,0.00269,30.16,flatten,13.53,1
2025-01-16,1,60000,2025-01-16 11:00:00-06:00,-0.00319,2025-01-16 14:52:00-06:00,-0.00731,-172.05,flatten,13.51,1
2025-01-17,1,60000,2025-01-17 09:30:00-06:00,-0.0054,2025-01-17 14:52:00-06:00,-0.00312,112.57,flatten,13.43,1
2025-01-21,1,60000,2025-01-21 10:30:00-06:00,-0.00379,2025-01-21 14:52:00-06:00,-0.00338,27.03,flatten,13.35,1
2025-01-22,-1,60000,2025-01-22 09:30:00-06:00,0.00301,2025-01-22 14:52:00-06:00,0.00296,31.38,flatten,13.19,1
2025-01-24,1,60000,2025-01-24 13:00:00-06:00,-0.00423,2025-01-24 14:52:00-06:00,-0.00331,33.66,flatten,13.2,1
2025-01-27,-1,60000,2025-01-27 09:30:00-06:00,0.0044,2025-01-27 11:00:00-06:00,0.00058,221.12,reverted,13.43,1
2025-01-28,-1,60000,2025-01-28 09:30:00-06:00,0.0047,2025-01-28 14:52:00-06:00,0.00643,-81.12,flatten,13.35,1
2025-01-30,1,60000,2025-01-30 10:00:00-06:00,-0.0045,2025-01-30 14:52:00-06:00,-0.00276,79.58,flatten,13.37,1
2025-01-31,-1,60000,2025-01-31 10:00:00-06:00,0.00421,2025-01-31 14:00:00-06:00,0.00137,172.54,reverted,13.15,1
2025-02-04,-1,60000,2025-02-04 09:30:00-06:00,0.00546,2025-02-04 14:52:00-06:00,0.00473,63.88,flatten,13.34,1
2025-02-10,-1,60000,2025-02-10 11:00:00-06:00,0.0042,2025-02-10 14:52:00-06:00,0.0024,73.9,flatten,13.24,1
2025-02-27,1,60000,2025-02-27 09:30:00-06:00,-0.00771,2025-02-27 13:30:00-06:00,-0.01071,-175.28,stop,13.51,1
2025-03-03,1,60000,2025-03-03 12:30:00-06:00,-0.00417,2025-03-03 14:52:00-06:00,-0.00746,-195.28,flatten,13.72,1
2025-03-04,-1,60000,2025-03-04 11:00:00-06:00,0.00436,2025-03-04 13:30:00-06:00,0.00798,-222.58,stop,14.0,1
2025-03-06,1,56959,2025-03-06 13:30:00-06:00,-0.00554,2025-03-06 14:52:00-06:00,-0.00625,-56.67,flatten,13.43,1
2025-03-10,1,60000,2025-03-10 09:30:00-05:00,-0.00709,2025-03-10 10:00:00-05:00,-0.01011,-179.82,stop,14.32,1
2025-03-11,-1,45308,2025-03-11 14:00:00-05:00,0.00731,2025-03-11 14:52:00-05:00,0.00444,81.85,flatten,10.87,1
2025-03-21,-1,60000,2025-03-21 09:30:00-05:00,0.0033,2025-03-21 14:52:00-05:00,0.006,-83.75,flatten,14.43,1
2025-03-26,1,60000,2025-03-26 09:30:00-05:00,-0.00438,2025-03-26 14:52:00-05:00,-0.0049,-53.75,flatten,14.08,1
2025-03-28,1,60000,2025-03-28 10:30:00-05:00,-0.00395,2025-03-28 14:52:00-05:00,-0.00546,-122.35,flatten,14.49,1
2025-03-31,1,60000,2025-03-31 09:30:00-05:00,-0.00503,2025-03-31 14:52:00-05:00,-0.00177,168.41,flatten,14.79,1
2025-04-01,-1,60000,2025-04-01 10:30:00-05:00,0.0034,2025-04-01 14:52:00-05:00,0.00494,-71.32,flatten,14.46,1
2025-04-02,-1,60000,2025-04-02 10:30:00-05:00,0.00385,2025-04-02 14:52:00-05:00,0.00414,-60.27,flatten,14.39,1
2025-04-03,-1,60000,2025-04-03 09:30:00-05:00,0.00366,2025-04-03 10:00:00-05:00,0.00075,179.26,reverted,14.94,1
2025-04-07,-1,60000,2025-04-07 09:30:00-05:00,0.00697,2025-04-07 14:52:00-05:00,0.00582,83.51,flatten,16.28,1
2025-04-08,-1,60000,2025-04-08 09:30:00-05:00,0.00458,2025-04-08 14:00:00-05:00,-0.00026,276.4,reverted,15.48,1
2025-04-09,-1,60000,2025-04-09 12:30:00-05:00,0.00687,2025-04-09 13:00:00-05:00,0.01178,-319.88,stop,15.44,1
2025-04-14,1,60000,2025-04-14 10:30:00-05:00,-0.00472,2025-04-14 12:00:00-05:00,-0.00765,-168.72,stop,15.01,1
2025-04-17,1,60000,2025-04-17 09:30:00-05:00,-0.0053,2025-04-17 14:52:00-05:00,-0.00457,-5.87,flatten,15.43,1
2025-04-24,-1,60000,2025-04-24 09:30:00-05:00,0.00367,2025-04-24 14:52:00-05:00,0.00512,-44.87,flatten,14.88,1
2025-04-25,-1,60000,2025-04-25 12:00:00-05:00,0.00412,2025-04-25 14:52:00-05:00,0.00478,-8.86,flatten,14.67,1
2025-04-28,1,60000,2025-04-28 10:30:00-05:00,-0.00421,2025-04-28 14:00:00-05:00,-0.00127,179.91,reverted,14.75,1
2025-04-30,-1,60000,2025-04-30 09:30:00-05:00,0.00288,2025-04-30 14:52:00-05:00,0.00547,-120.36,flatten,14.76,1
2025-05-12,1,60000,2025-05-12 09:30:00-05:00,-0.00295,2025-05-12 11:30:00-05:00,-0.00083,122.98,reverted,13.87,1
2025-05-13,-1,60000,2025-05-13 09:30:00-05:00,0.00391,2025-05-13 11:00:00-05:00,0.00592,-119.37,stop,13.64,1
2025-05-16,1,60000,2025-05-16 11:30:00-05:00,-0.003,2025-05-16 14:52:00-05:00,-0.00354,-32.98,flatten,13.51,1
2025-05-19,-1,60000,2025-05-19 12:30:00-05:00,0.00301,2025-05-19 14:52:00-05:00,0.00335,3.41,flatten,13.44,1
2025-05-21,-1,60000,2025-05-21 09:30:00-05:00,0.00292,2025-05-21 10:30:00-05:00,0.00549,-158.13,stop,13.55,1
2025-05-29,1,60000,2025-05-29 09:30:00-05:00,-0.00499,2025-05-29 13:30:00-05:00,-0.00736,-142.99,stop,13.53,1
2025-05-30,1,60000,2025-05-30 12:00:00-05:00,-0.00509,2025-05-30 14:52:00-05:00,-0.00155,191.89,flatten,13.69,1
2025-10-17,-1,60000,2025-10-17 09:30:00-05:00,0.00266,2025-10-17 10:30:00-05:00,2e-05,155.6,reverted,11.94,1
2025-10-20,-1,60000,2025-10-20 09:30:00-05:00,0.00207,2025-10-20 14:52:00-05:00,0.00131,36.48,flatten,11.79,1
2025-10-22,1,60000,2025-10-22 10:30:00-05:00,-0.00323,2025-10-22 14:52:00-05:00,-0.00269,3.29,flatten,11.85,1
2025-10-23,-1,60000,2025-10-23 09:30:00-05:00,0.00319,2025-10-23 14:52:00-05:00,0.00408,-33.27,flatten,11.82,1
2025-10-28,-1,60000,2025-10-28 13:30:00-05:00,0.00346,2025-10-28 14:52:00-05:00,0.00414,-62.92,flatten,11.45,1
2025-10-30,1,60000,2025-10-30 09:30:00-05:00,-0.00337,2025-10-30 10:00:00-05:00,-0.00485,-88.17,stop,11.52,1
2025-11-04,1,60000,2025-11-04 11:00:00-06:00,-0.00256,2025-11-04 14:52:00-06:00,-0.00538,-154.8,flatten,11.62,1
2025-11-05,-1,60000,2025-11-05 10:00:00-06:00,0.00267,2025-11-05 14:52:00-06:00,0.00397,-74.28,flatten,11.63,1
2025-11-06,1,60000,2025-11-06 09:30:00-06:00,-0.00371,2025-11-06 10:00:00-06:00,-0.00632,-156.73,stop,11.7,1
2025-11-07,1,60000,2025-11-07 09:30:00-06:00,-0.00257,2025-11-07 10:30:00-06:00,-0.00486,-135.7,stop,11.88,1
2025-11-12,1,60000,2025-11-12 09:30:00-06:00,-0.00411,2025-11-12 14:52:00-06:00,-0.00394,7.41,flatten,11.58,1
2025-11-13,1,60000,2025-11-13 12:00:00-06:00,-0.00401,2025-11-13 14:52:00-06:00,-0.0024,122.8,flatten,11.75,1
2025-11-14,-1,60000,2025-11-14 09:30:00-06:00,0.00492,2025-11-14 14:52:00-06:00,0.00555,-27.97,flatten,11.82,1
2025-11-19,-1,60000,2025-11-19 09:30:00-06:00,0.00554,2025-11-19 11:00:00-06:00,0.00161,231.44,reverted,11.87,1
2025-11-20,1,60000,2025-11-20 10:30:00-06:00,-0.00458,2025-11-20 11:30:00-06:00,-0.00895,-262.95,stop,11.86,1
2025-11-21,1,60000,2025-11-21 09:30:00-06:00,-0.00363,2025-11-21 11:00:00-06:00,-0.00154,127.63,reverted,12.18,1
2025-11-24,-1,60000,2025-11-24 09:30:00-06:00,0.00452,2025-11-24 14:52:00-06:00,0.00753,-181.55,flatten,11.91,1
2025-12-02,-1,60000,2025-12-02 14:00:00-06:00,0.00486,2025-12-02 14:52:00-06:00,0.00485,22.25,flatten,11.57,1
2026-02-03,1,60000,2026-02-03 09:30:00-06:00,-0.00924,2026-02-03 14:52:00-06:00,-0.00928,-54.4,flatten,11.49,1
2026-02-04,1,60000,2026-02-04 09:30:00-06:00,-0.00478,2026-02-04 11:00:00-06:00,-0.00839,-216.35,stop,11.55,1
2026-02-09,-1,59762,2026-02-09 13:30:00-06:00,0.00512,2026-02-09 14:52:00-06:00,0.00461,2.97,flatten,11.42,1
2026-02-12,1,60000,2026-02-12 10:00:00-06:00,-0.00512,2026-02-12 14:52:00-06:00,-0.0044,24.25,flatten,11.6,1
2026-02-18,-1,60000,2026-02-18 09:30:00-06:00,0.00427,2026-02-18 14:52:00-06:00,0.00266,93.07,flatten,11.6,1
2026-02-20,-1,60000,2026-02-20 10:00:00-06:00,0.0066,2026-02-20 14:52:00-06:00,0.00408,156.77,flatten,11.58,1
2026-02-25,-1,60000,2026-02-25 09:30:00-06:00,0.00538,2026-02-25 14:52:00-06:00,0.00464,70.93,flatten,11.52,1
2026-02-26,1,60000,2026-02-26 09:30:00-06:00,-0.00519,2026-02-26 14:52:00-06:00,-0.00461,-2.75,flatten,11.64,1
2026-03-04,-1,60000,2026-03-04 09:30:00-06:00,0.00463,2026-03-04 14:52:00-06:00,0.00536,-3.13,flatten,11.6,1
2026-03-20,1,60000,2026-03-20 12:30:00-05:00,-0.00366,2026-03-20 14:52:00-05:00,-0.00311,-3.5,flatten,12.18,1
2026-03-24,1,60000,2026-03-24 09:30:00-05:00,-0.00381,2026-03-24 14:52:00-05:00,-0.00439,-31.96,flatten,12.18,1
2026-03-26,1,60000,2026-03-26 10:30:00-05:00,-0.00242,2026-03-26 13:30:00-05:00,-0.00431,-112.47,stop,12.21,1
2026-03-30,1,60000,2026-03-30 10:30:00-05:00,-0.00202,2026-03-30 14:00:00-05:00,-0.00367,-96.15,stop,12.53,1
2026-03-31,-1,60000,2026-03-31 10:30:00-05:00,0.00199,2026-03-31 12:00:00-05:00,0.00463,-161.8,stop,12.45,1
2026-04-01,-1,60000,2026-04-01 10:00:00-05:00,0.00299,2026-04-01 14:52:00-05:00,0.00278,11.86,flatten,12.12,1
2026-04-02,-1,60000,2026-04-02 10:00:00-05:00,0.00325,2026-04-02 14:52:00-05:00,0.00451,-44.43,flatten,12.14,1
2026-04-07,1,60000,2026-04-07 10:00:00-05:00,-0.00345,2026-04-07 11:30:00-05:00,-0.00101,145.61,reverted,12.21,1
2026-04-08,1,60000,2026-04-08 10:00:00-05:00,-0.00309,2026-04-08 14:52:00-05:00,-0.00387,-90.64,flatten,11.8,1
2026-04-09,1,60000,2026-04-09 09:30:00-05:00,-0.00316,2026-04-09 14:52:00-05:00,-0.00067,128.56,flatten,11.79,1
2026-04-15,-1,60000,2026-04-15 10:00:00-05:00,0.00326,2026-04-15 14:52:00-05:00,0.00652,-155.57,flatten,11.35,1
2026-04-17,1,60000,2026-04-17 09:30:00-05:00,-0.00264,2026-04-17 10:30:00-05:00,-0.00084,108.8,reverted,11.14,1
2026-04-20,1,60000,2026-04-20 09:30:00-05:00,-0.00275,2026-04-20 14:52:00-05:00,-0.00177,62.64,flatten,11.14,1
2026-04-22,-1,60000,2026-04-22 11:30:00-05:00,0.00355,2026-04-22 14:52:00-05:00,0.0047,-71.75,flatten,11.11,1
2026-04-24,-1,60000,2026-04-24 11:30:00-05:00,0.00321,2026-04-24 14:52:00-05:00,0.00366,-9.73,flatten,11.01,1
2026-04-29,-1,60000,2026-04-29 10:00:00-05:00,0.00285,2026-04-29 14:52:00-05:00,0.0037,6.52,flatten,11.04,1
2026-04-30,1,60000,2026-04-30 09:30:00-05:00,-0.00578,2026-04-30 14:52:00-05:00,-0.00199,184.39,flatten,11.04,1
2026-05-01,-1,60000,2026-05-01 09:30:00-05:00,0.00436,2026-05-01 12:30:00-05:00,0.00669,-138.74,stop,10.83,1
2026-05-07,-1,60000,2026-05-07 09:30:00-05:00,0.00489,2026-05-07 12:30:00-05:00,0.00099,226.56,reverted,10.61,1
2026-05-08,-1,60000,2026-05-08 09:30:00-05:00,0.00536,2026-05-08 11:00:00-05:00,0.00798,-161.81,stop,10.56,1
2026-05-12,1,60000,2026-05-12 10:30:00-05:00,-0.00551,2026-05-12 12:00:00-05:00,-0.00972,-252.83,stop,10.63,1
2026-05-18,1,60000,2026-05-18 09:30:00-05:00,-0.00583,2026-05-18 11:30:00-05:00,-0.00897,-187.87,stop,10.53,1
2026-05-26,-1,57167,2026-05-26 13:30:00-05:00,0.00525,2026-05-26 14:52:00-05:00,0.0052,-2.75,flatten,9.84,1
2026-05-27,1,60000,2026-05-27 09:30:00-05:00,-0.00791,2026-05-27 14:52:00-05:00,-0.00417,231.9,flatten,10.34,1
2026-06-05,1,60000,2026-06-05 09:30:00-05:00,-0.00289,2026-06-05 11:30:00-05:00,-0.00643,-211.4,stop,10.35,1
2026-06-09,1,60000,2026-06-09 09:30:00-05:00,-0.00651,2026-06-09 10:00:00-05:00,-0.00885,-142.02,stop,10.47,1
2026-06-10,-1,60000,2026-06-10 09:30:00-05:00,0.00565,2026-06-10 10:30:00-05:00,0.00045,309.39,reverted,10.54,1
2026-06-11,-1,60000,2026-06-11 09:30:00-05:00,0.00392,2026-06-11 10:00:00-05:00,0.00072,188.05,reverted,10.66,1
2026-06-16,1,60000,2026-06-16 10:00:00-05:00,-0.00464,2026-06-16 11:00:00-05:00,-0.00882,-247.76,stop,10.27,1
2026-06-24,1,41293,2026-06-24 14:00:00-05:00,-0.00824,2026-06-24 14:52:00-05:00,-0.00402,123.48,flatten,7.3,1
2026-06-25,1,60000,2026-06-25 09:30:00-05:00,-0.01427,2026-06-25 14:52:00-05:00,-0.00572,443.87,flatten,10.54,1
2026-06-29,-1,42474,2026-06-29 12:30:00-05:00,0.00769,2026-06-29 14:52:00-05:00,0.00801,47.56,flatten,7.4,1
2026-06-30,-1,59875,2026-06-30 09:30:00-05:00,0.0078,2026-06-30 14:52:00-05:00,0.0091,-88.06,flatten,10.34,1
2026-07-01,1,60000,2026-07-01 10:00:00-05:00,-0.00426,2026-07-01 14:52:00-05:00,-0.00651,-92.28,flatten,10.36,1
2026-07-02,1,60000,2026-07-02 09:30:00-05:00,-0.00546,2026-07-02 10:30:00-05:00,-0.01022,-287.08,stop,10.38,1
2026-07-15,1,51706,2026-07-15 09:30:00-05:00,-0.00832,2026-07-15 14:52:00-05:00,-0.0092,-44.62,flatten,8.9,1
2026-07-17,-1,42739,2026-07-17 12:00:00-05:00,0.00714,2026-07-17 14:52:00-05:00,0.00383,69.95,flatten,7.47,1
2026-07-24,1,60000,2026-07-24 09:30:00-05:00,-0.00604,2026-07-24 14:52:00-05:00,-0.00947,-217.95,flatten,10.62,1
2026-07-27,1,60000,2026-07-27 09:30:00-05:00,-0.00899,2026-07-27 14:52:00-05:00,-0.00612,162.42,flatten,10.67,1
2026-07-28,1,60000,2026-07-28 09:30:00-05:00,-0.00677,2026-07-28 11:00:00-05:00,-0.00059,372.67,reverted,10.72,1
2026-07-29,1,59584,2026-07-29 09:30:00-05:00,-0.0054,2026-07-29 13:30:00-05:00,-0.00132,238.89,reverted,10.69,1
2026-07-30,-1,53609,2026-07-30 09:30:00-05:00,0.00908,2026-07-30 14:52:00-05:00,0.00537,191.66,flatten,9.51,1
2026-07-31,1,53680,2026-07-31 10:00:00-05:00,-0.0065,2026-07-31 14:52:00-05:00,-0.00893,-70.81,flatten,9.48,1
2026-08-03,-1,48279,2026-08-03 13:00:00-05:00,0.00662,2026-08-03 14:52:00-05:00,0.00602,20.58,flatten,8.35,1
2026-08-06,-1,47039,2026-08-06 09:30:00-05:00,0.00821,2026-08-06 14:52:00-05:00,0.00753,10.78,flatten,7.99,1
2026-08-13,-1,43402,2026-08-13 10:30:00-05:00,0.0076,2026-08-13 14:52:00-05:00,0.00571,66.37,flatten,7.29,1
2026-08-19,1,60000,2026-08-19 09:30:00-05:00,-0.00684,2026-08-19 14:52:00-05:00,-0.00424,144.34,flatten,10.2,1
